REF_AREA,date,HPI,HPI_RPI,RPI,iso2,hh_share,year,d_ptr,d_hp,d_rent,d_hh
AUS,2000-10-01,34.3075089798959,58.6976018593061,58.4515534291669,AU,50.5407354001442,2000,3.3634404712673316,6.3777965423262195,3.014356071058888,-0.9790214387615706
AUS,2001-10-01,39.5651285569833,65.6435534122243,60.2764586824227,AU,53.05975521958244,2001,11.184052780295328,14.258388740723715,3.0743359604285203,2.519019819438242
AUS,2002-10-01,46.9134811497475,76.2256982538837,61.5493511643278,AU,56.10766045548654,2002,14.945925364690194,17.03569403893117,2.089768674240844,3.0479052359040963
AUS,2003-10-01,55.7536598160619,88.61740062198,62.9189699350747,AU,59.38320209973753,2003,15.062958034618301,17.263797640496303,2.200839605878002,3.2755416442509926
AUS,2004-10-01,55.8977644210759,86.8284828812345,64.3812576705284,AU,60.984848484848484,2004,-2.039352197801847,0.2581331783556351,2.2974853761573932,1.6016463851109535
AUS,2005-10-01,57.2545780088167,86.8380268320318,65.9367445876325,AU,59.91711071640024,2005,0.010991124106407568,2.3983217562809855,2.387330632174667,-1.0677377684482465
AUS,2006-10-01,62.2089744689117,90.9488004613453,68.4042832338844,AU,59.427609427609426,2006,4.6252093014006235,8.299166894648646,3.673957593248023,-0.48950128879081234
AUS,2007-10-01,70.5313907322087,96.78274310591,72.8805682636574,AU,58.25761624799573,2007,6.217198880360986,12.555859592961838,6.338660712600852,-1.169993179613698
AUS,2008-10-01,67.7553610974673,85.7760722643527,78.9959340314981,AU,57.0362473347548,2008,-12.072861512825117,-4.015428211383831,8.057433301441375,-1.22136891324093
AUS,2009-10-01,77.4537150174437,93.2120047747529,83.0993514937542,AU,60.204631125471195,2009,8.313643043039054,13.377694514862082,5.064051471822939,3.1683837907163976
AUS,2010-10-01,80.8618570402869,93.3232057717488,86.6525389177249,AU,62.45772266065389,2010,0.11922790323941612,4.306169769903345,4.186941866663929,2.2530915351826977
AUS,2011-10-01,77.5687151016634,85.4786560395481,90.7519869535087,AU,62.905092592592595,2011,-8.780209121127225,-4.157804007314514,4.622405113812711,0.44736993193870234
AUS,2012-10-01,79.9064551456954,84.9076382806525,94.1157556835632,AU,62.64302059496567,2012,-0.6702650573449986,2.9692449824364253,3.6395100397815128,-0.2620719976269257
AUS,2013-10-01,87.8665168020173,90.659298499837,96.9255527222605,AU,61.84939091915835,2013,6.554445053924685,9.496216854923212,2.941771800998527,-0.7936296758073169
AUS,2014-10-01,93.7920713935364,94.5662118001296,99.1875961956298,AU,62.043010752688176,2014,4.219173534625575,6.52615173510549,2.3069782004798256,0.19361983352982293
AUS,2015-10-01,101.912864600199,101.556881452259,100.356818004861,AU,61.35437881873727,2015,7.131880678241576,8.303785384515372,1.1719047062734411,-0.6886319339509086
AUS,2016-10-01,109.690718382923,108.633832070589,100.979219885255,AU,62.241292276627966,2016,6.736383827146231,7.354657504912154,0.6182736777663678,0.8869134578906994
AUS,2017-10-01,115.117939181313,113.208663677637,101.692885959219,AU,63.39193381592555,2017,4.124980891542851,4.829240632368226,0.7042597408254636,1.150641539297581
AUS,2018-10-01,109.175949341141,106.79223264767,102.238516913471,AU,63.076126359399275,2018,-5.834750123201715,-5.2996366011432094,0.5351135220581504,-0.3158074565262723
AUS,2019-10-01,111.954043684275,109.302502519318,102.432296416829,AU,62.76483050847457,2019,2.323409493382478,2.5127667916761354,0.18935729829427927,-0.3112958509247079
AUS,2020-10-01,116.05780222169,114.804081197929,101.098391285201,AU,63.80753138075315,2020,4.910774296113196,3.5999899171678784,-1.3107843789453177,1.04270087227858
AUS,2021-10-01,143.595876235374,141.467357170368,101.510965346134,AU,64.89773355444997,2021,20.88419653362834,21.29145771647245,0.4072611828440209,1.0902021736968237
AUS,2022-10-01,139.589511134051,132.212185713843,105.586533384292,AU,64.84420928865373,2022,-6.766089957202492,-2.8296886815338596,3.936401275668544,-0.053524265796241366
AUS,2023-10-01,148.723257427124,131.265138700399,113.306993823435,AU,64.84884410195613,2023,-0.718886222289683,6.338119389790453,7.0570056120799585,0.004634813302402563
AUS,2024-10-01,157.054417030992,130.187793209268,120.644386626363,AU,64.59054209919262,2024,-0.8241266073345521,5.450510432702238,6.274637040036346,-0.25830200276351434
BEL,1981-10-01,20.4580245761145,55.1906026258214,37.0686547458662,BE,35.55798687089715,1981,-11.68725471032701,-3.3454987670302305,8.341755943296425,-1.77232987118429
BEL,1982-10-01,20.0649984941193,49.8676611410021,40.2372598157449,BE,35.3726362625139,1982,-10.141997716377338,-1.9398276661384717,8.202170050238955,-0.1853506083832528
BEL,1983-10-01,19.572847566504,44.9810177804666,43.5144001820632,BE,35.039817974971555,1983,-10.313214566507067,-2.4833651126173084,7.829849453889981,-0.3328182875423451
BEL,1984-10-01,20.0748001966618,44.015177812113,45.6096811698148,BE,35.11269276393831,1984,-2.1706048963609614,2.5322029396967594,4.702807836057543,0.07287478896675736
BEL,1985-10-01,20.6179985952385,43.2151121993502,47.7110666940198,BE,35.88162762022195,1985,-1.8344271204972173,2.6699105601868833,4.504337680684145,0.7689348562836358
BEL,1986-10-01,21.7094583777818,43.9693459499304,49.3750159112915,BE,37.29662077596996,1986,1.7302454658871813,5.158362298514696,3.4281168326274702,1.4149931557480144
BEL,1987-10-01,23.0490725725409,44.8356797718494,51.4088586743124,BE,38.630806845965765,1987,1.9511537757040731,5.9877497642021105,4.036595988498171,1.334186069995802
BEL,1988-10-01,25.3098741187083,47.2750212134083,53.5385393266334,BE,38.604651162790695,1988,5.297781734519358,9.356906779679308,4.059125045159817,-0.026155683175069555
BEL,1989-10-01,29.3469593561844,53.0634206803008,55.3064946064314,BE,37.97606093579978,1989,11.550575151852271,14.799434049335991,3.248858897483764,-0.6285902269909158
BEL,1990-10-01,31.4428071462461,55.0976393824606,57.0685167782874,BE,38.66809881847476,1990,3.761905803097765,6.898130793860169,3.1362249907622264,0.6920378826749811
BEL,1991-10-01,32.8959000862864,55.612547527894,59.1530646113121,BE,38.07053941908713,1991,0.9301977940372019,4.517778317048382,3.5875805230113578,-0.5975593993876274
BEL,1992-10-01,34.511260836455,55.1402702256994,62.5893154388239,BE,36.67917448405254,1992,-0.8528544454278197,4.793763926891925,5.646618372319789,-1.391364935034595
BEL,1993-10-01,37.2312268517377,56.4891905789298,65.9098405665286,BE,35.44877606527652,1993,2.4168996358227446,7.586216881510488,5.169317245687655,-1.2303984187760193
BEL,1994-10-01,38.7966054173271,56.6599055597708,68.4740707259443,BE,34.92779783393502,1994,0.3017524950764461,4.11849129058246,3.8167387955060583,-0.5209782313415019
BEL,1995-10-01,40.7425578214147,57.9177555981478,70.3468786480494,BE,35.526315789473685,1995,2.195716968207151,4.8940439300948935,2.698326961887876,0.5985179555386679
BEL,1996-10-01,41.6745853119441,58.0407859654961,71.8036080700924,BE,35.688405797101446,1996,0.21219724196948064,2.261828520549125,2.049631278579511,0.1620900076277607
BEL,1997-10-01,43.0527123018141,59.0055210272046,72.9652597668321,BE,34.2687074829932,1997,1.6485046545596127,3.253375435144701,1.6048707805849993,-1.4196983141082455
BEL,1998-10-01,45.6405749160541,61.8706522462676,73.7691327058266,BE,33.710590137429264,1998,4.741493543307307,5.837188925739145,1.095695382432016,-0.5581173455639359
BEL,1999-10-01,48.3394139856897,64.6239112673203,74.8025507096249,BE,30.887747615553923,1999,4.353853406629238,5.745013076700234,1.3911596700709516,-2.822842521875341
BEL,2000-10-01,51.3661766125542,67.5611474283013,76.0306125409351,BE,27.906976744186046,2000,4.444858987708766,6.073266085882123,1.6284070981731347,-2.980770871367877
BEL,2001-10-01,53.4637361201407,68.8528413765721,77.6507586172002,BE,25.689881734559794,2001,1.8938417772708327,4.002368124280542,2.1085263470098425,-2.2170950096262523
BEL,2002-10-01,57.7908300010272,72.5440186500957,79.6646380628891,BE,26.40750670241287,2002,5.222203800262726,7.782651804916929,2.5604480046542477,0.7176249678530766
BEL,2003-10-01,61.9455222134334,76.1899665549346,81.3055891486637,BE,25.38560411311054,2003,4.903625010383461,6.9425212217200105,2.0388962113365494,-1.0219025893023321
BEL,2004-10-01,67.8774280404904,82.0001739392702,82.7787511217274,BE,25.55205047318612,2004,7.349158695702052,9.144822504192351,1.7956638084902998,0.16644636007558233
BEL,2005-10-01,75.6543917270705,89.3890039031638,84.6366200552757,BE,27.59719566602932,2005,8.627630729583213,10.847194193238874,2.2195634636555717,2.0451451928432007
BEL,2006-10-01,82.2008361040917,93.9850592310551,87.4632641062571,BE,28.598365807668134,2006,5.013814951808726,8.298998181076556,3.285183229268007,1.0011701416388128
BEL,2007-10-01,87.7724994060174,98.4569404332012,89.1498045064336,BE,27.689594356261026,2007,4.648347434987166,6.55827593745677,1.9099285024695156,-0.9087714514071088
BEL,2008-10-01,90.6152204955476,99.6384179458624,90.9457887634492,BE,25.976054138469546,2008,1.1928512930421853,3.1873962611080664,1.9945449680657923,-1.7135402177914791
BEL,2009-10-01,89.8724149660723,97.0259277694724,92.6289781624593,BE,25.959142999501744,2009,-2.6569573188315765,-0.8231142498295263,1.8338430690020502,-0.01691113896780294
BEL,2010-10-01,92.7446413471079,99.0780173288201,93.6094695797481,BE,27.983104540654697,2010,2.0929354231165043,3.1458871504772112,1.052951727360707,2.0239615411529535
BEL,2011-10-01,95.8652884451563,101.189519998469,94.7401598349843,BE,27.7497477295661,2011,2.1087600553876484,3.309403604894001,1.2006435495064416,-0.23335681108859774
BEL,2012-10-01,97.4477325837088,101.271139464246,96.2264152990233,BE,27.263779527559052,2012,0.0806274862633849,1.637219756503594,1.556592270239765,-0.48596820200704727
BEL,2013-10-01,98.466102327385,100.916007720921,97.5741892572983,BE,27.486526212640864,2013,-0.3512904885178081,1.039619194129049,1.39090968264739,0.2227466850818125
BEL,2014-10-01,99.0657012812932,99.4986598632037,99.5667548350748,BE,28.326810176125246,2014,-1.41443887786874,0.6070929182342866,2.021531796102849,0.8402839634843815
BEL,2015-10-01,101.28869034245,100.924778523477,100.362487371114,BE,28.20019249278152,2015,1.4231296907858848,2.219148051103126,0.7960183603175075,-0.12661768334372425
BEL,2016-10-01,103.800018029224,102.464576891109,101.30524785497,BE,25.79798863139484,2016,1.5141675271590493,2.4491384589924614,0.9349709318335897,-2.402203861386681
BEL,2017-10-01,107.128747643912,104.577270325053,102.4417506961,BE,27.51615881809788,2017,2.040907956807292,3.1565215722790363,1.1156136154713003,1.7181701867030377
BEL,2018-10-01,110.123248546448,106.489317707248,103.414452094362,BE,28.280435812411177,2018,1.8118449790602398,2.7568819751333073,0.9450369960727123,0.764276994313299
BEL,2019-10-01,114.847730548528,109.768634909661,104.62908321705,BE,28.780718336483936,2019,3.033015480691237,4.20069889073158,1.1676834100403433,0.5002825240727589
BEL,2020-10-01,121.561459496485,112.772351042877,107.795724720983,BE,29.56088727931191,2020,2.699636244292858,5.681280555902646,2.981644311610321,0.7801689428279737
BEL,2021-10-01,128.6639608234,116.76096602194,110.196424352371,BE,30.483091787439616,2021,3.475762537060234,5.67840763414571,2.2026450970856537,0.9222045081277059
BEL,2022-10-01,134.464972371702,116.507695813534,115.415149713038,BE,31.178310740354533,2022,-0.21714902116301005,4.4099685955688805,4.627117616731091,0.6952189529149173
BEL,2023-10-01,138.071683172932,113.223271746223,121.948702652878,BE,31.57894736842105,2023,-2.8595603871990782,2.6469256914029238,5.506486078602979,0.40063662806651834
BEL,2024-10-01,141.863935394055,111.437456986894,127.306059585315,BE,31.782511210762333,2024,-1.5898215798110016,2.7095403207106017,4.299361900521781,0.203563842341282
BEL,2025-10-01,146.693514793645,110.91164996511,132.264109997346,BE,32.51287922152261,2025,-0.4729571520505793,3.347708012034989,3.8206651640850353,0.7303680107602766
CAN,1971-10-01,5.88872074558441,21.0565576197657,27.9672167434411,CA,40.33333333333333,1971,5.023100829464067,6.641419657678482,1.6183188282142602,0.518518518518519
CAN,1972-10-01,6.40340942642348,22.583319333023,28.3556206049838,CA,41.810344827586206,1972,6.999951365768231,8.379178822617806,1.3792274568493745,1.4770114942528778
CAN,1973-10-01,8.34434940779021,28.9007951776261,28.8734281376226,CA,42.29957805907173,1973,24.665755838504523,26.475402075828434,1.8096462373238253,0.489233231485521
CAN,1974-10-01,9.58259345871772,31.9054441324775,30.0354353077291,CA,41.49377593360995,1974,9.890754815311498,13.836367913100656,3.9456130977896464,-0.8058021254617742
CAN,1975-10-01,11.1778110564752,34.9482710825282,31.9850276173197,CA,42.2649140546006,1975,9.109234145542722,15.398238625731153,6.2890044801882095,0.7711381209906492
CAN,1976-10-01,12.2306529060592,35.7957289325517,34.1691434706596,CA,42.78557114228457,1976,2.395958358425565,9.001467634367932,6.60550927594219,0.5206570876839649
CAN,1977-10-01,12.6577450389587,34.9226356092291,36.246409497637,CA,43.89312977099237,1977,-2.469337896957935,3.4323949977312918,5.90173289468936,1.1075586287077996
CAN,1978-10-01,13.5455865568312,35.6338790010937,38.0145957324164,CA,44.66911764705882,1978,2.0161638893490874,6.779149504049764,4.762985614700677,0.775987876066452
CAN,1979-10-01,14.8649097314386,37.4026304590882,39.7443859333626,CA,43.007915567282325,1979,4.84441924246064,9.294260496858664,4.449841254398024,-1.6612020797764941
CAN,1980-10-01,17.4275205494461,41.5777126453383,41.917046230986,CA,40.54514480408859,1980,10.582323490415702,15.904721364227381,5.322397873811857,-2.4627707631937383
CAN,1981-10-01,19.0228719722826,42.207892568566,45.0710917532854,CA,35.62653562653563,1981,1.5042961263520116,8.759144569267985,7.254848442915751,-4.918609177552959
CAN,1982-10-01,17.5743597003433,35.505441588467,49.4994364000306,CA,34.50881612090681,1982,-17.292126232888627,-7.920103858931604,9.372022373956979,-1.1177195056288198
CAN,1983-10-01,18.6011334923563,35.5372911135256,52.3444632804603,CA,36.58536585365854,1983,0.08966301261517096,5.678151469147208,5.588488456532303,2.0765497327517295
CAN,1984-10-01,18.6260387187583,34.0544218977298,54.6968921636014,CA,36.74418604651163,1984,-4.262271004117801,0.1338013533575655,4.396072357475145,0.15882019285309212
CAN,1985-10-01,20.38269685114,35.7466250524479,57.0219758494463,CA,37.12190650779102,1985,4.849597155464203,9.012581451369828,4.162984295905581,0.3777204612793881
CAN,1986-10-01,24.6205271403525,41.5705051816863,59.2280871094194,CA,38.36589698046181,1986,15.0935045188767,18.889418423044102,3.7959139041674916,1.243990472670795
CAN,1987-10-01,27.8576717385249,45.4320644880715,61.3194154234545,CA,40.05190311418685,1987,8.882721627063805,12.352786322438059,3.4700646953742975,1.6860061337250372
CAN,1988-10-01,33.8281302403505,52.7911623009237,64.0814649584744,CA,40.691927512355846,1988,15.012567402244548,19.418431717423967,4.405864315179375,0.6400243981689968
CAN,1989-10-01,36.7937824794276,54.8135192135702,67.1277996508702,CA,41.10334110334111,1989,3.759306846766064,8.403616454914786,4.644309608148678,0.4114135909852621
CAN,1990-10-01,34.0998143383803,48.9097384055482,69.7224012607621,CA,41.246290801186944,1990,-11.396033845491482,-7.6036936884738004,3.7923401570176374,0.142949697845836
CAN,1991-10-01,35.4963672384378,49.3542469387018,71.924200108239,CA,41.35977337110482,1991,0.9047293647642896,4.013842028118253,3.1091126633540966,0.11348256991787764
CAN,1992-10-01,37.2390201236063,50.5264436889908,73.7046986507017,CA,41.97617379117029,1992,2.3473016938273084,4.7926779658841845,2.4453762720567873,0.6164004200654674
CAN,1993-10-01,37.1187429307826,49.3731118826418,75.1827869747952,CA,41.850828729281766,1993,-2.3090854498300395,-0.3235097259072006,1.9855757239229277,-0.1253450618885239
CAN,1994-10-01,38.3256342225918,50.2492674886333,76.2737812122008,CA,42.23471539002108,1994,1.7589987353757053,3.1996930822314695,1.4406943468555866,0.3838866607393143
CAN,1995-10-01,36.6670738905946,47.447600800641,77.281876390483,CA,42.24259520451339,1995,-5.737000839876982,-4.423978998587774,1.3130218412894301,0.007879814492312676
CAN,1996-10-01,36.7514608768042,46.9313475196793,78.3118068685638,CA,43.02816901408451,1996,-1.0940118303322421,0.22987934487805894,1.323891175210079,0.7855738095711189
CAN,1997-10-01,37.483749165677,47.3351349220945,79.1908610574788,CA,42.72915230875259,1997,0.8566987153000749,1.9729506850211465,1.1162519697212048,-0.2990167053319226
CAN,1998-10-01,37.1988776462699,46.4640423021467,80.0623822029999,CA,42.498347653668205,1998,-1.8574100312862996,-0.7628893443994755,1.0945206868869128,-0.23080465508438408
CAN,1999-10-01,38.7362611399355,47.9159908164029,80.8449484412522,CA,43.77593360995851,1999,3.07705565783718,4.049755167898139,0.9726995100608704,1.2775859562903022
CAN,2000-10-01,40.5337718427792,49.5218648444452,81.853205091801,CA,42.638888888888886,2000,3.296499986819601,4.535935759131782,1.2394357723121807,-1.1370447210696213
CAN,2001-10-01,42.74900059539,51.279618253129,83.3675126537087,CA,41.699867197875164,2001,3.4879082146029194,5.321031792883213,1.8331235782802047,-0.9390216910137212
CAN,2002-10-01,46.5254741855916,54.7395990149838,84.9972466968803,CA,41.989664082687334,2002,6.529401009757274,8.465417731248959,1.936016721491729,0.28979688481216925
CAN,2003-10-01,50.292497141183,58.4368064134143,86.0661523220697,CA,44.158415841584166,2003,6.5358559796592,7.785590924040653,1.2497349443814976,2.168751758896832
CAN,2004-10-01,54.0897621275269,62.2978656472417,86.82755369477,CA,45.4071661237785,2004,6.39812278156251,7.278902438061019,0.8807796564984649,1.2487502821943366
CAN,2005-10-01,58.7923979095194,67.1696238083429,87.5314089663953,CA,48.39357429718876,2005,7.529395273995476,8.336763113579826,0.8073678395843054,2.986408173410261
CAN,2006-10-01,66.1071890977477,74.6901127675127,88.5118132052403,CA,49.34980494148245,2006,10.612660550251807,11.7264942584562,1.1138337082043925,0.956230644293683
CAN,2007-10-01,72.8776237324334,80.9078409388986,90.0781074418196,CA,50.03095975232198,2007,7.996301656347526,9.750414533428309,1.7541128770808712,0.68115481083953
CAN,2008-10-01,72.7963482747866,79.4875329092945,91.5853981582478,CA,50.029958058717796,2008,-1.7710550126756708,-0.11158543281295508,1.6594695798627157,-0.0010016936041807867
CAN,2009-10-01,76.7297023995163,82.6211724596819,92.8726465487255,CA,51.96936542669584,2009,3.8665782247066183,5.262309475671678,1.39573125096506,1.939407367978042
CAN,2010-10-01,79.9070057554365,85.0377507679635,93.9698977089735,CA,52.86908077994429,2010,2.8829311718182815,4.057464283268963,1.174533111450593,0.8997153532484532
CAN,2011-10-01,85.4034948446786,89.9933529185103,94.9032033454638,CA,52.62569832402235,2011,5.664052656456953,6.652349272367264,0.9882966159103113,-0.24338245592193886
CAN,2012-10-01,88.2972791622959,91.5216130534999,96.4804492039187,CA,51.78958785249458,2012,1.6839341481928116,3.3322270374146257,1.6482928892219029,-0.8361104715277747
CAN,2013-10-01,91.6824964796388,93.5570013900975,97.9999373937931,CA,50.39494470774092,2013,2.199573845147018,3.7622189387108484,1.5626450935638303,-1.3946431447536582
CAN,2014-10-01,96.783949042178,97.4170013522688,99.3537452195329,CA,49.25141972121839,2014,4.04298562122829,5.414968189537017,1.3719825683087272,-1.1435249865225288
CAN,2015-10-01,102.798332908055,102.504536977229,100.290234087042,CA,48.37320574162679,2015,5.090631350392716,6.028797118824425,0.9381657684309097,-0.8782139795915995
CAN,2016-10-01,115.053915870451,114.029898603432,100.901663883046,CA,49.06454630495791,2016,10.655362166794102,11.263171610932954,0.6078094441388515,0.6913405633311172
CAN,2017-10-01,125.054577414873,123.060244831731,101.624279539181,CA,48.85460495558672,2017,7.621334838244476,8.334940917962008,0.7136060797184207,-0.20994134937118503
CAN,2018-10-01,128.498388666799,124.789097733037,102.976161370328,CA,48.12933025404157,2018,1.395106336930585,2.716610336786296,1.3215039998554445,-0.7252747015451533
CAN,2019-10-01,131.494239838205,123.489936253872,106.485585670262,CA,47.19963866305329,2019,-1.046542928622607,2.3046682447999345,3.35121117342263,-0.929691590988277
CAN,2020-10-01,143.902923081285,133.793632465411,107.559761959198,CA,46.20408163265306,2020,8.01388916922594,9.017587982237796,1.0036988130118552,-0.995557030400235
CAN,2021-10-01,166.21209114192,151.212847347959,109.923255926362,CA,46.29388816644994,2021,12.23898727512056,14.412570335917696,2.1735830607975792,0.08980653379688164
CAN,2022-10-01,170.236171358907,146.819244751065,115.95367542471,CA,46.68828161185735,2022,-2.948622674557022,2.39220859040854,5.340831264965384,0.3943934454074096
CAN,2023-10-01,175.258238590722,140.553250090278,124.696197880701,CA,45.821980018165306,2023,-4.361578145159761,2.907381908083817,7.268960053243134,-0.8663015936920431
CAN,2024-10-01,179.469441372988,134.541666715445,133.398015567291,CA,45.9113750571037,2024,-4.371248039823605,2.374441507477343,6.745689547301215,0.08939503893839174
CAN,2025-10-01,174.080689518301,124.568813695119,139.751645824044,CA,45.95705801735953,2025,-7.701565711907765,-3.0486025800446903,4.652963131863341,0.04568296025583152
CHE,2000-10-01,62.7237610943723,76.4257135808538,82.0713549908359,CH,52.66772319070259,2000,-2.1235465440160084,0.18249351327845886,2.3060400572942896,0.8440149840156508
CHE,2001-10-01,63.5573244942552,75.8552432051227,83.7874582154593,CH,53.17073170731707,2001,-0.7492375362153858,1.3201905935448899,2.0694281297604533,0.5030085166144787
CHE,2002-10-01,62.7358617990769,74.4086789445377,84.3123682134136,CH,55.048859934853425,2002,-1.9254241863362331,-1.300900395689908,0.6245237906463252,1.878128227536358
CHE,2003-10-01,64.1596842888289,75.8424977521242,84.5957616552926,CH,55.34132360604481,2003,1.9086204383726546,2.244180020989983,0.3355595826172397,0.29246367119138483
CHE,2004-10-01,67.3583371259451,78.1591985520674,86.1807508970106,CH,56.17088607594937,2004,3.0088961842436035,4.86516403959909,1.8562678553554868,0.829562469904559
CHE,2005-10-01,69.8880331715326,80.3029524999998,87.0302676727379,CH,56.661400737230124,2005,2.705863490320848,3.6867752063922232,0.9809117160714642,0.4905146612807556
CHE,2006-10-01,75.7407956556622,85.232666255985,88.8633748467015,CH,56.41025641025641,2006,5.9578378468676085,8.042249218966191,2.0844113720985824,-0.2511443269737157
CHE,2007-10-01,77.4165972720048,85.2756951222058,90.7836886088635,CH,52.0163348647269,2007,0.05047126931065904,2.1884265136203673,2.1379552443095307,-4.393921545529508
CHE,2008-10-01,81.632617242667,87.3297000208947,93.4761391583816,CH,51.440329218106996,2008,2.3801131606209225,5.302771056737932,2.922657896117098,-0.5760056466199046
CHE,2009-10-01,79.6161139936967,83.7580310617602,95.0546857869327,CH,50.21479713603819,2009,-4.175855203092471,-2.501239374452169,1.6746158286401247,-1.2255320820688027
CHE,2010-10-01,84.9259055896815,88.3599018463526,96.1134077947576,CH,50.59837242699856,2010,5.3486208330821405,6.456266792547982,1.1076459594659305,0.3835752909603656
CHE,2011-10-01,89.3093067927116,91.7921306969213,97.2949460506902,CH,50.04612546125461,2011,3.8108303983043434,5.03265244603206,1.2218220477278052,-0.5522469657439473
CHE,2012-10-01,93.1479217261654,95.534175625898,97.501977328023,CH,49.51024042742653,2012,3.995747173080666,4.208308389852444,0.21256121677186712,-0.5358850338280803
CHE,2013-10-01,95.9114694518301,97.2445693966597,98.628902679224,CH,50.91151622943531,2013,1.774509583262951,2.9236787022191457,1.1491691189561948,1.4012758020087759
CHE,2014-10-01,99.1061428386357,99.4232292437009,99.6808478251213,CH,52.25144895229603,2014,2.2156641705075586,3.276585290162437,1.0609211196547896,1.3399327228607234
CHE,2015-10-01,100.688842907154,100.770942566525,99.9183016018676,CH,52.46402093327518,2015,1.346426492593622,1.58435725477295,0.2379307621789728,0.2125719809791491
CHE,2016-10-01,101.173551127524,100.563364407172,100.606540002974,CH,51.56514382402707,2016,-0.20620254543217698,0.48023719747041227,0.6864397429028557,-0.8988771092481116
CHE,2017-10-01,105.230208793698,103.481959777223,101.689193095898,CH,50.282942603071945,2017,2.860927540733016,3.9313044715867385,1.0703769308536337,-1.2822012209551232
CHE,2018-10-01,108.85390415606,106.609840980457,102.104698808233,CH,51.25208681135225,2018,2.9778528516863467,3.3856239425624324,0.4077710908757304,0.969144208280305
CHE,2019-10-01,111.472123330044,108.287148948362,102.940996550036,CH,47.6828801225584,2019,1.561066100215136,2.3767890322514695,0.8157229320369552,-3.569206688793848
CHE,2020-10-01,117.475077422258,113.522577502947,103.481451277094,CH,48.73021715126978,2020,4.7215252507368355,5.245165937768537,0.5236406870314347,1.0473370287113752
CHE,2021-10-01,127.181127306521,121.053789671331,105.061426760656,CH,46.521899153478095,2021,6.423325168500149,7.938606562459682,1.5152813939596221,-2.2083179977916814
CHE,2022-10-01,134.1531152673,125.927234744183,106.53200714036,CH,46.526717557251914,2022,3.946924854749412,5.33695292040397,1.3900280656549135,0.004818403773818147
CHE,2023-10-01,136.228411089471,125.466502527314,108.577268893308,CH,47.91009463722398,2023,-0.3665427291158707,1.5351171398876318,1.9016598690039466,1.383377079972064
CHE,2024-10-01,140.900301148354,125.52261021839,112.250678206579,CH,47.639653815893,2024,0.04470926359854133,3.371958595287605,3.327249331688087,-0.270440821330979
CHE,2025-10-01,148.262499779963,130.089431711975,113.969414147918,CH,48.82890035728464,2025,3.573624673438758,5.093179364918132,1.5195546914797298,1.1892465413916398
DEU,1971-10-01,36.9313739734104,139.509801920336,26.4730490273536,DE,39.93362831858407,1971,1.8871792419442812,8.141248687586744,6.254069445642374,-0.11162055019421047
DEU,1972-10-01,39.2275074755656,140.063752361666,28.0077471874816,DE,40.319148936170215,1972,0.3962829515042898,6.031678904422755,5.635395952918021,0.3855206175861454
DEU,1973-10-01,42.1603112742608,143.070227144151,29.4691604152792,DE,40.904311251314404,1973,2.123791565052624,7.210106535084826,5.086314970032246,0.5851623151441885
DEU,1974-10-01,44.3987985142615,144.183747259689,30.794143565301,DE,40.062434963579605,1974,0.775290016728647,5.1733121211001265,4.398022104371879,-0.8418762877347987
DEU,1975-10-01,45.0472087918981,136.658536277183,32.9643367864976,DE,40.0611620795107,1975,-5.360313018189089,1.4498615547957172,6.8101745729849394,-0.0012728840689035792
DEU,1976-10-01,46.4850793284621,135.558059725506,34.2926820796318,DE,40.714285714285715,1976,-0.8085345000513833,3.142036231490497,3.950570731541214,0.6531236347750138
DEU,1977-10-01,49.4541118603785,139.671553187037,35.4085110700635,DE,41.30653266331659,1977,2.9893584056021716,6.191382004473223,3.2020235988710954,0.5922469490308728
DEU,1978-10-01,53.4503896195428,147.028221075865,36.3549367577655,DE,42.54473161033797,1978,5.13309307994847,7.7708720375280205,2.637778957580128,1.238198947021381
DEU,1979-10-01,57.9602990078681,153.026214489666,37.8772118641088,DE,43.79276637341153,1979,3.9984694788933517,8.100434943977808,4.101965465084323,1.2480347630735622
DEU,1980-10-01,62.3879171346521,157.576512567831,39.5933476177147,DE,43.87947269303202,1980,2.930189113763859,7.361334465786573,4.431145352022492,0.08670631962048958
DEU,1981-10-01,65.4491569809232,157.564891504469,41.539170812908,DE,44.072398190045256,1981,-0.007375142216847763,4.790199095741965,4.797574237959035,0.1929254970132348
DEU,1982-10-01,65.6192952900747,150.325950772338,43.6526711287518,DE,44.44444444444444,1982,-4.703144128104508,0.25961762997344096,4.962761758077949,0.37204625439918715
DEU,1983-10-01,65.2720868040716,142.685511735968,45.7468127364417,DE,45.709281961471106,1983,-5.216295188658648,-0.530530421227926,4.6857647674304115,1.2648375170266632
DEU,1984-10-01,63.8200404882585,134.205950754984,47.555255915985,DE,46.25435540069686,1984,-6.1267423806583565,-2.249722874460147,3.8770195061984314,0.545073439225753
DEU,1985-10-01,63.5560079340191,130.710072575587,48.6251300236889,DE,47.51958224543081,1985,-2.639388195244674,-0.4145723402018575,2.22481585504255,1.2652268447339523
DEU,1986-10-01,63.4639735251153,128.442782817852,49.4118113458114,DE,47.95008912655972,1986,-1.7498148765369592,-0.14491330254102763,1.6049015739962424,0.4305068811289061
DEU,1987-10-01,63.3768605305194,126.297392609283,50.1821839527565,DE,47.99643811219946,1987,-1.684415055359434,-0.1373579871828845,1.547057068176283,0.04634898563974588
